latitude,longitude,Offers CS?,is High School,School District Name,School Name,State,Grade Levels,teaches_cs
34.047871,-118.531105,Yes,HS,PALISADES CHARTER HIGH DISTRICT,Palisades Charter High School,CA,____hi,Y
33.7972,-117.8548,Yes,HS,ORANGE UNIFIED,RICHLAND CONTINUATION HIGH,CA,____hi,Y
33.743919,-117.873623,Yes,HS,SANTA ANA UNIFIED,Santa Ana High School,CA,____hi,Y
37.437046,-121.88258,Yes,HS,MILPITAS UNIFIED,CALAVERAS HILLS,CA,____hi,Y
37.970955,-122.513505,Yes,HS,SAN RAFAEL CITY HIGH,San Rafael High School,CA,____hi,Y
37.77383,-122.18458,Yes,HS,OAKLAND UNITY HIGH DISTRICT,Oakland Unity High School,CA,____hi,Y
34.19512,-118.44752,Yes,HS,CHAMPS - CHARTER HS OF ARTS-MULTIMEDIA & PERFORMING DISTRICT,Champs,CA,____hi,Y
34.023639,-117.684577,Yes,HS,CHINO VALLEY UNIFIED,Chino High School,CA,____hi,Y
34.166273,-118.270079,Yes,HS,GLENDALE UNIFIED,Herbert Hoover High School,CA,____hi,Y
32.756028,-117.098005,Yes,HS,SAN DIEGO UNIFIED,Hoover High School,CA,____hi,Y
37.258747,-121.855126,Yes,HS,SAN JOSE UNIFIED,Gunderson High School,CA,____hi,Y
32.809381,-117.203671,Yes,HS,SAN DIEGO UNIFIED,CLAIREMONT HIGH,CA,____hi,Y
36.322414,-119.29844,Yes,HS,VISALIA UNIFIED,Mount Whitney High School,CA,____hi,Y
34.4295,-119.6942,Yes,HS,SANTA BARBARA UNIFIED,Santa Barbara High School,CA,____hi,Y
32.720126,-117.153219,Yes,HS,SAN DIEGO UNIFIED,SAN DIEGO HIGH,CA,____hi,Y
36.9715,-122.0333,Yes,HS,SANTA CRUZ CITY HIGH,Santa Cruz High School,CA,____hi,Y
39.1376,-121.6602,Yes,HS,YUBA CITY UNIFIED,River Valley High School,CA,____hi,Y
32.9582,-117.1894,Yes,HS,SAN DIEGUITO UNION HIGH,Canyon Crest Academy,CA,____hi,Y
33.8115,-118.3638,Yes,HS,TORRANCE UNIFIED,South High School,CA,____hi,Y
37.832431,-122.254642,Yes,HS,OAKLAND UNIFIED,Oakland Technical High School,CA,____hi,Y
37.336243,-122.048487,Yes,HS,FREMONT UNION HIGH,Homestead High School,CA,____hi,Y
33.8337,-117.9242,Yes,HS,ANAHEIM UNION HIGH,Anaheim High School,CA,____hi,Y
33.722274,-117.926926,Yes,HS,GARDEN GROVE UNIFIED,Los Amigos High School,CA,____hi,Y
33.824,-117.8855,Yes,HS,ANAHEIM UNION HIGH,Katella High School,CA,____hi,Y
33.860947,-118.254243,Yes,HS,LONG BEACH UNIFIED,California Academy Math And Science,CA,____hi,Y
32.800381,-117.160327,Yes,HS,SAN DIEGO UNIFIED,KEARNY COLLEGE CONNECTIONS,CA,____hi,Y
37.3048,-121.9291,Yes,HS,CAMPBELL UNION HIGH,Del Mar High School,CA,____hi,Y
38.037408,-121.27402,Yes,HS,ASPIRE BENJAMIN HOLT COLLEGE PREPARATORY ACADEMY DISTRICT,Aspire Benjamin Holt Cpa,CA,____hi,Y
37.288898,-120.45028,Yes,HS,MERCED UNION HIGH,Golden Valley High School,CA,____hi,Y
36.344163,-119.644683,Yes,HS,HANFORD JOINT UNION HIGH,HANFORD HIGH,CA,____hi,Y
34.187721,-118.504882,Yes,HS,BIRMINGHAM COMMUNITY CHARTER HIGH DISTRICT,Birmingham Community Charter High School,CA,____hi,Y
38.000298,-122.5542,Yes,HS,SAN RAFAEL CITY HIGH,Terra Linda High School,CA,____hi,Y
34.278263,-119.267938,Yes,HS,VENTURA UNIFIED,Ventura High School,CA,____hi,Y
34.130043,-118.038769,Yes,HS,ARCADIA UNIFIED,Arcadia High School,CA,____hi,Y
33.073,-117.2282,Yes,HS,SAN DIEGUITO UNION HIGH,La Costa Canyon High School,CA,____hi,Y
38.242655,-122.598544,Yes,HS,PETALUMA JOINT UNION HIGH,Casa Grande High School,CA,____hi,Y
32.800342,-117.223876,Yes,HS,SAN DIEGO UNIFIED,Mission Bay High School,CA,____hi,Y
37.216859,-121.843955,Yes,HS,SAN JOSE UNIFIED,Leland High School,CA,____hi,Y
37.3145,-122.056192,Yes,HS,FREMONT UNION HIGH,Monta Vista High School,CA,____hi,Y
37.680722,-121.761444,Yes,HS,LIVERMORE VALLEY JOINT UNIFIED,Livermore High School,CA,____hi,Y
32.860683,-117.205429,Yes,HS,SAN DIEGO UNIFIED,University City High School,CA,____hi,Y
33.70237,-117.782242,Yes,HS,IRVINE UNIFIED,Irvine High School,CA,____hi,Y
33.651742,-117.822848,Yes,HS,IRVINE UNIFIED,University High School,CA,____hi,Y
32.797168,-117.051445,Yes,HS,SAN DIEGO UNIFIED,Patrick Henry High School,CA,____hi,Y
32.9579,-117.2253,Yes,HS,SAN DIEGUITO UNION HIGH,Torrey Pines High School,CA,____hi,Y
34.011962,-118.485582,Yes,HS,SANTA MONICA-MALIBU UNIFIED,SANTA MONICA HIGH,CA,____hi,Y
37.86845,-122.271549,Yes,HS,BERKELEY UNIFIED,Berkeley High School,CA,____hi,Y
33.722823,-117.899745,Yes,HS,SANTA ANA UNIFIED,VALLEY HIGH,CA,____hi,Y
32.606961,-117.051643,Yes,HS,SWEETWATER UNION HIGH,Castle Park High School,CA,____hi,Y
32.566863,-117.082791,Yes,HS,SWEETWATER UNION HIGH,Southwest High School,CA,____hi,Y
37.3208,-121.8501,Yes,HS,EAST SIDE UNION HIGH,Yerba Buena High School,CA,____hi,Y
36.706194,-121.645519,Yes,HS,SALINAS UNION HIGH,North Salinas High School,CA,____hi,Y
40.58825,-122.409814,Yes,HS,SHASTA UNION HIGH,Shasta High School,CA,____hi,Y
36.860857,-119.763227,Yes,HS,CLOVIS UNIFIED,Clovis West High School,CA,____hi,Y
37.3238,-121.7787,Yes,HS,EAST SIDE UNION HIGH,Evergreen Valley High School,CA,____hi,Y
35.283623,-120.649091,Yes,HS,SAN LUIS COASTAL UNIFIED,San Luis Obispo High School,CA,____hi,Y
36.89071,-119.733503,Yes,HS,CLOVIS UNIFIED,Clovis North High School,CA,____hi,Y
35.366287,-119.128808,Yes,HS,KERN HIGH,Liberty High School,CA,____hi,Y
36.667056,-121.65809,Yes,HS,SALINAS UNION HIGH,Salinas High School,CA,____hi,Y
32.833426,-117.272757,Yes,HS,SAN DIEGO UNIFIED,La Jolla Senior High School,CA,____hi,Y
39.7607,-121.8163,Yes,HS,CHICO UNIFIED,Pleasant Valley High School,CA,____hi,Y
37.890998,-122.055101,Yes,HS,ACALANES UNION HIGH,Las Lomas High School,CA,____hi,Y
37.6732,-121.9192,Yes,HS,PLEASANTON UNIFIED,Foothill High School,CA,____hi,Y
37.6684,-121.8751,Yes,HS,PLEASANTON UNIFIED,Amador Valley High School,CA,____hi,Y
37.2538,-121.8992,Yes,HS,CAMPBELL UNION HIGH,Branham High School,CA,____hi,Y
34.161,-118.8161,Yes,HS,CONEJO VALLEY UNIFIED,Westlake High School,CA,____hi,Y
37.769328,-121.901825,Yes,HS,SAN RAMON VALLEY UNIFIED,Dougherty Valley High School,CA,____hi,Y
33.734264,-117.750211,Yes,HS,IRVINE UNIFIED,Northwood High School,CA,____hi,Y
35.326607,-119.125578,Yes,HS,KERN HIGH,Stockdale High School,CA,____hi,Y
34.090195,-117.354528,Yes,HS,RIALTO UNIFIED,Rialto High School,CA,____hi,Y
33.7905,-117.8114,Yes,HS,ORANGE UNIFIED,El Modena High School,CA,____hi,Y
33.872468,-117.586603,Yes,HS,CORONA-NORCO UNIFIED,Corona High School,CA,____hi,Y
32.752499,-117.076535,Yes,HS,SAN DIEGO UNIFIED,Crawford High School Education Complex,CA,____hi,Y
36.719861,-119.8058,Yes,HS,FRESNO UNIFIED,Edison High School,CA,____hi,Y
34.277157,-119.216421,Yes,HS,VENTURA UNIFIED,Buena High School,CA,____hi,Y
37.328352,-121.924068,Yes,HS,SAN JOSE UNIFIED,Abraham Lincoln High School,CA,____hi,Y
37.320528,-120.474243,Yes,HS,MERCED UNION HIGH,Merced High School,CA,____hi,Y
38.655965,-121.105881,Yes,HS,FOLSOM-CORDOVA UNIFIED,Vista del Lago High School,CA,____hi,Y
34.162032,-118.092096,Yes,HS,PASADENA UNIFIED,Pasadena High School,CA,____hi,Y
34.2116,-118.8702,Yes,HS,CONEJO VALLEY UNIFIED,Thousand Oaks High School,CA,____hi,Y
37.320237,-122.009606,Yes,HS,FREMONT UNION HIGH,Cupertino High School,CA,____hi,Y
32.999,-117.0255,Yes,HS,POWAY UNIFIED,Poway High School,CA,____hi,Y
32.9667,-117.1221,Yes,HS,POWAY UNIFIED,Mount Carmel High School,CA,____hi,Y
33.0151,-117.1216,Yes,HS,POWAY UNIFIED,Del Norte High School,CA,____hi,Y
33.5022,-117.1181,Yes,HS,TEMECULA VALLEY UNIFIED,TEMECULA VALLEY HIGH,CA,____hi,Y
37.90797,-122.008461,Yes,HS,MT. DIABLO UNIFIED,Northgate High School,CA,____hi,Y
32.9954,-117.0662,Yes,HS,POWAY UNIFIED,Rancho Bernardo High School,CA,____hi,Y
37.3674,-121.8306,Yes,HS,EAST SIDE UNION HIGH,James Lick High School,CA,____hi,Y
33.703131,-117.899512,Yes,HS,SANTA ANA UNIFIED,Segerstrom High School,CA,____hi,Y
33.8346,-117.9704,Yes,HS,ANAHEIM UNION HIGH,Savanna High School,CA,____hi,Y
38.227548,-122.646343,Yes,HS,PETALUMA JOINT UNION HIGH,Petaluma High School,CA,____hi,Y
36.788264,-119.882726,Yes,HS,CENTRAL UNIFIED,Central East High School,CA,____hi,Y
33.9403,-117.4144,Yes,HS,RIVERSIDE UNIFIED,RAMONA HIGH,CA,____hi,Y
40.55787,-122.351704,Yes,HS,SHASTA UNION HIGH,Enterprise High School,CA,____hi,Y
34.187272,-118.313211,Yes,HS,BURBANK UNIFIED,Burbank High School,CA,____hi,Y
34.2177,-119.0083,Yes,HS,OXNARD UNION HIGH,Adolfo Camarillo High School,CA,____hi,Y
37.2709,-121.9858,Yes,HS,CAMPBELL UNION HIGH,Westmont High School,CA,____hi,Y
37.300837,-122.003803,Yes,HS,FREMONT UNION HIGH,Lynbrook High School,CA,____hi,Y
37.674848,-121.787818,Yes,HS,LIVERMORE VALLEY JOINT UNIFIED,Granada High School,CA,____hi,Y
36.741987,-119.752795,Yes,HS,FRESNO UNIFIED,Roosevelt High School,CA,____hi,Y
33.658641,-117.934519,Yes,HS,NEWPORT-MESA UNIFIED,ESTANCIA HIGH,CA,____hi,Y
32.584599,-117.064813,Yes,HS,SWEETWATER UNION HIGH,Montgomery High School,CA,____hi,Y
36.733103,-119.71691,Yes,HS,FRESNO UNIFIED,Sunnyside High School,CA,____hi,Y
32.636984,-117.058631,Yes,HS,SWEETWATER UNION HIGH,Hilltop High School,CA,____hi,Y
33.8478,-117.7879,Yes,HS,ORANGE UNIFIED,Canyon High School,CA,____hi,Y
37.291848,-121.897292,Yes,HS,SAN JOSE UNIFIED,Willow Glen High School,CA,____hi,Y
34.1845,-118.952,Yes,HS,CONEJO VALLEY UNIFIED,Newbury Park High School,CA,____hi,Y
37.400557,-122.134049,Yes,HS,PALO ALTO UNIFIED,Henry M Gunn High School,CA,____hi,Y
37.77771,-122.491062,Yes,HS,SAN FRANCISCO UNIFIED,WASHINGTON (GEORGE) HIGH,CA,____hi,Y
33.8464,-118.3681,Yes,HS,TORRANCE UNIFIED,West High School,CA,____hi,Y
32.9671,-117.1484,Yes,HS,POWAY UNIFIED,Westview High School,CA,____hi,Y
36.774997,-119.755015,Yes,HS,FRESNO UNIFIED,MCLANE HIGH,CA,____hi,Y
36.81806,-119.770242,Yes,HS,FRESNO UNIFIED,HERBERT HOOVER HIGH,CA,____hi,Y
38.785078,-121.372415,Yes,HS,ROSEVILLE JOINT UNION HIGH,WEST PARK HIGH,CA,____hi,Y
37.80448,-122.236884,Yes,HS,OAKLAND UNIFIED,Oakland High School,CA,____hi,Y
34.0816,-117.1923,Yes,HS,REDLANDS UNIFIED,Citrus Valley High School,CA,____hi,Y
37.803893,-122.42364,Yes,HS,SAN FRANCISCO UNIFIED,Galileo Academy Science And Technical,CA,____hi,Y
32.826409,-117.104769,Yes,HS,SAN DIEGO UNIFIED,Canyon Hills High School,CA,____hi,Y
33.678783,-117.806136,Yes,HS,IRVINE UNIFIED,Woodbridge High School,CA,____hi,Y
33.5384,-117.1475,Yes,HS,TEMECULA VALLEY UNIFIED,Chaparral High School,CA,____hi,Y
34.2173,-119.1703,Yes,HS,OXNARD UNION HIGH,Pacifica High School,CA,____hi,Y
33.8837,-117.3339,Yes,HS,RIVERSIDE UNIFIED,Martin Luther King High School,CA,____hi,Y
33.163664,-117.329296,Yes,HS,CARLSBAD UNIFIED,Carlsbad High School,CA,____hi,Y
33.4527,-117.0922,Yes,HS,TEMECULA VALLEY UNIFIED,Great Oak High School,CA,____hi,Y
33.8117,-117.9438,Yes,HS,ANAHEIM UNION HIGH,Loara High School,CA,____hi,Y
34.079931,-117.652654,Yes,HS,CHAFFEY JOINT UNION HIGH,Chaffey High School,CA,____hi,Y
37.3044,-121.8059,Yes,HS,EAST SIDE UNION HIGH,Silver Creek High School,CA,____hi,Y
37.4025,-121.8505,Yes,HS,EAST SIDE UNION HIGH,Piedmont Hills High School,CA,____hi,Y
37.346,-121.983,Yes,HS,SANTA CLARA UNIFIED,Santa Clara High School,CA,____hi,Y
33.83,-118.3216,Yes,HS,TORRANCE UNIFIED,Torrance High School,CA,____hi,Y
37.450763,-121.90055,Yes,HS,MILPITAS UNIFIED,Milpitas High School,CA,____hi,Y
37.36026,-122.067154,Yes,HS,MOUNTAIN VIEW-LOS ALTOS UNION HIGH,Mountain View High School,CA,____hi,Y
37.367898,-120.469501,Yes,HS,MERCED UNION HIGH,EL CAPITAN HIGH,CA,____hi,Y
38.4612,-122.7677,Yes,HS,SANTA ROSA HIGH,Piner High School,CA,____hi,Y
34.055,-117.171,Yes,HS,REDLANDS UNIFIED,Redlands High School,CA,____hi,Y
37.730369,-122.482937,Yes,HS,SAN FRANCISCO UNIFIED,Lowell High School,CA,____hi,Y
37.7471,-121.9464,Yes,HS,SAN RAMON VALLEY UNIFIED,California High School,CA,____hi,Y
33.777666,-118.140838,Yes,HS,LONG BEACH UNIFIED,Woodrow Wilson High School,CA,____hi,Y
37.2362,-121.828,Yes,HS,EAST SIDE UNION HIGH,Santa Teresa High School,CA,____hi,Y
33.7051,-117.9614,Yes,HS,HUNTINGTON BEACH UNION HIGH,Fountain Valley High School,CA,____hi,Y
32.621737,-117.078342,Yes,HS,SWEETWATER UNION HIGH,Chula Vista High School,CA,____hi,Y
37.2533,-121.8199,Yes,HS,EAST SIDE UNION HIGH,Oak Grove High School,CA,____hi,Y
37.366,-121.9868,Yes,HS,SANTA CLARA UNIFIED,Wilcox High School,CA,____hi,Y
32.646165,-116.998269,Yes,HS,SWEETWATER UNION HIGH,Bonita Vista High School,CA,____hi,Y
37.630884,-121.007331,Yes,HS,MODESTO CITY HIGH,MODESTO HIGH,CA,____hi,Y
32.910702,-117.141842,Yes,HS,SAN DIEGO UNIFIED,MIRA MESA HIGH,CA,____hi,Y
34.169674,-118.642323,Yes,HS,EL CAMINO REAL CHARTER HIGH DISTRICT,El Camino Real Charter High School,CA,____hi,Y
33.8162,-117.9726,Yes,HS,ANAHEIM UNION HIGH,Magnolia High School,CA,____hi,Y
38.6551,-121.546082,Yes,HS,NATOMAS UNIFIED,NP3 Charter High School,CA,____hi,Y
35.277549,-119.058669,Yes,HS,KERN HIGH,RIDGEVIEW HIGH,CA,____hi,Y
32.703494,-117.089526,Yes,HS,SAN DIEGO UNIFIED,Lincoln High School,CA,____hi,Y
38.7579,-121.2761,Yes,HS,ROSEVILLE JOINT UNION HIGH,Roseville High School,CA,____hi,Y
38.039356,-121.298591,Yes,HS,LODI UNIFIED,Ronald E McNair High School,CA,____hi,Y
33.83556,-117.54643,Yes,HS,CORONA-NORCO UNIFIED,Santiago High School,CA,____hi,Y
36.817625,-119.809925,Yes,HS,FRESNO UNIFIED,Bullard Senior High School,CA,____hi,Y
37.352648,-122.034123,Yes,HS,FREMONT UNION HIGH,Fremont High School,CA,____hi,Y
33.889393,-117.484909,Yes,HS,ALVORD UNIFIED,Hillcrest High School,CA,____hi,Y
37.66547,-122.44264,Yes,HS,SOUTH SAN FRANCISCO UNIFIED,El Camino High School,CA,____hi,Y
38.050515,-121.353586,Yes,HS,LODI UNIFIED,BEAR CREEK HIGH,CA,____hi,Y
37.74636,-122.48094,Yes,HS,SAN FRANCISCO UNIFIED,LINCOLN (ABRAHAM) HIGH,CA,____hi,Y
37.6812,-121.0096,Yes,HS,MODESTO CITY HIGH,GRACE M. DAVIS HIGH,CA,____hi,Y
38.648573,-121.156166,Yes,HS,FOLSOM-CORDOVA UNIFIED,Folsom High School,CA,____hi,Y
37.3305,-121.8299,Yes,HS,EAST SIDE UNION HIGH,William C Overfelt High School,CA,____hi,Y
32.620061,-116.99046,Yes,HS,SWEETWATER UNION HIGH,Otay Ranch High School,CA,____hi,Y
37.647742,-122.427063,Yes,HS,SOUTH SAN FRANCISCO UNIFIED,South San Francisco High School,CA,____hi,Y
33.858505,-117.5464,Yes,HS,CORONA-NORCO UNIFIED,Centennial High School,CA,____hi,Y
35.398841,-119.097378,Yes,HS,KERN HIGH,Centennial High School,CA,____hi,Y
37.5325,-122.3122,Yes,HS,SAN MATEO UNION HIGH,Hillsdale High School,CA,____hi,Y
37.721304,-122.40651,Yes,HS,SAN FRANCISCO UNIFIED,Phillip And Sala Burton High School,CA,____hi,Y
38.1211,-122.2041,Yes,HS,VALLEJO CITY UNIFIED,Jesse Bethel High School,CA,____hi,Y
38.4802,-122.6602,Yes,HS,SANTA ROSA HIGH,Maria Carrillo High School,CA,____hi,Y
32.701105,-117.048031,Yes,HS,SAN DIEGO UNIFIED,Morse High School,CA,____hi,Y
37.79882,-122.160861,Yes,HS,OAKLAND UNIFIED,Skyline High School,CA,____hi,Y
37.436942,-122.15614,Yes,HS,PALO ALTO UNIFIED,Palo Alto High School,CA,____hi,Y
33.8639,-118.3364,Yes,HS,TORRANCE UNIFIED,North High School,CA,____hi,Y
32.640351,-116.967583,Yes,HS,SWEETWATER UNION HIGH,Eastlake High School,CA,____hi,Y
33.807758,-118.10984,Yes,HS,LONG BEACH UNIFIED,Robert Millikan High School,CA,____hi,Y
37.691,-120.9346,Yes,HS,MODESTO CITY HIGH,James Enochs High School,CA,____hi,Y
38.658372,-121.517194,Yes,HS,NATOMAS UNIFIED,Inderkum High School,CA,____hi,Y
37.9017,-121.3075,Yes,HS,MANTECA UNIFIED,Weston Ranch High School,CA,____hi,Y
37.5771,-122.3296,Yes,HS,SAN MATEO UNION HIGH,San Mateo High School,CA,____hi,Y
33.7937,-118.2158,Yes,HS,LONG BEACH UNIFIED,Juan Rodrigues Cabrillo High School,CA,____hi,Y
37.36883,-121.857391,Yes,HS,EAST SIDE UNION HIGH,Independence High School,CA,____hi,Y
38.545189,-121.540328,Yes,HS,WASHINGTON UNIFIED,River City High School,CA,____hi,Y
38.011136,-121.337468,Yes,HS,LINCOLN UNIFIED,Lincoln High School,CA,____hi,Y
37.77716,-122.40217,Yes,HS,FIVE KEYS INDEPENDENCE HS (SF SHERIFF'S) DISTRICT,FIVE KEYS INDEPENDENCE HS (SF SHERIFF'S),CA,____hi,Y
34.032305,-118.319015,Yes,HS,MATH AND SCIENCE COLLEGE PREPARATORY DISTRICT,Math And Science College Preparatory School,CA,____hi,Y
35.417934,-119.148146,Yes,HS,KERN HIGH,FRONTIER HIGH,CA,____hi,Y
38.54869,-121.4907,Yes,HS,SACRAMENTO CITY UNIFIED,C. K. MCCLATCHY HIGH,CA,____hi,Y
38.504211,-121.533705,Yes,HS,SACRAMENTO CITY UNIFIED,John F Kennedy High School,CA,____hi,Y
37.5505,-122.3298,Yes,HS,SAN MATEO UNION HIGH,Aragon High School,CA,____hi,Y
33.872473,-118.184608,Yes,HS,LONG BEACH UNIFIED,JORDAN HIGH,CA,____hi,Y
33.786994,-118.18341,Yes,HS,LONG BEACH UNIFIED,Polytechnic High School,CA,____hi,Y
41.800328,-72.708444,Yes,HS,HARTFORD SCHOOL DISTRICT,Kinsella Magnet School of Performing Arts: High School Campus,CT,____hi,Y
25.78893,-80.190942,Yes,HS,MIAMI-DADE,Pinecrest North Preparatory High School,FL,____hi,Y
25.78893,-80.190942,Yes,HS,MIAMI-DADE,Mater Lakes Collegiate Academy High School,FL,____hi,Y
41.937702,-87.726775,Yes,HS,CITY OF CHICAGO SD 299,ASPIRA Charter - Early College Prep HS,IL,____hi,Y
41.902,-87.749181,Yes,HS,CITY OF CHICAGO SD 299,YCCS West,IL,____hi,Y
41.858617,-87.708818,Yes,HS,CITY OF CHICAGO SD 299,North Lawndale Prep Chtr - Christiana,IL,____hi,Y
41.854682,-87.695319,Yes,HS,CITY OF CHICAGO SD 299,YCCS-Latino Youth Alternative HS,IL,____hi,Y
41.915012,-87.729725,Yes,HS,CITY OF CHICAGO SD 299,Noble St Chtr-Pritzker College Prep,IL,____hi,Y
41.917123,-87.759685,Yes,HS,CITY OF CHICAGO SD 299,Noble St Chtr-ITW Speer Acad,IL,____hi,Y
41.738955,-87.626912,Yes,HS,CITY OF CHICAGO SD 299,Perspectives Chtr - High School of Technology,IL,____hi,Y
41.892297,-87.661277,Yes,HS,CITY OF CHICAGO SD 299,Noble St Chtr Rauner College Prep,IL,____hi,Y
41.900113,-87.662875,Yes,HS,CITY OF CHICAGO SD 299,Noble St Chtr-Noble Campus,IL,____hi,Y
41.882416,-87.627285,Yes,HS,CITY OF CHICAGO SD 299,Noble St Chtr-Muchin College Prep,IL,____hi,Y
41.778717,-87.635453,Yes,HS,CITY OF CHICAGO SD 299,Noble St Chtr-Johnson College Prep,IL,____hi,Y
41.990909,-87.72797,Yes,HS,CITY OF CHICAGO SD 299,CICS Northtown Academy,IL,____hi,Y
30.030455,-90.044186,Yes,HS,ROOTED SCHOOL,Rooted School,LA,____hi,Y
30.21648,-92.054241,Yes,HS,LAFAYETTE PARISH,Early College Academy,LA,____hi,Y
41.214255,-96.000286,Yes,HS,OMAHA PUBLIC SCHOOLS,BUENA VISTA HIGH SCHOOL,NE,____hi,Y
40.028764,-75.12384,Yes,HS,PHILADELPHIA CITY SD,Olney HS,PA,____hi,Y
31.72898,-106.364541,Yes,HS,CLINT ISD,CLINT ISD JJAEP,TX,____hi,Y
30.612385,-96.329843,Yes,HS,COLLEGE STATION ISD,CVHS ACCELERATED ACADEMY,TX,____hi,Y
26.306075,-98.148878,Yes,HS,EDINBURG CISD,EDINBURG COLLEGIATE H S,TX,____hi,Y
29.691573,-95.635351,Yes,HS,ALIEF ISD,Kerr High School,TX,____hi,Y
31.034248,-97.714175,Yes,HS,KILLEEN ISD,CHAPARRAL H S,TX,____hi,Y
46.200451,-119.183312,Yes,HS,KENNEWICK SCHOOL DISTRICT,Endeavor High School,WA,____hi,Y
47.269222,-122.524408,Yes,HS,TACOMA SCHOOL DISTRICT,Tacoma Online High School,WA,____hi,Y
36.362068,-94.228158,Yes,HS,FOUNDERS CLASSICAL ACADEMIES OF ARKANSAS,FOUNDERS CLASSICAL ACADEMY HIGH SCHOOL ONLINE,AR,__mihi,Y
34.170983,-118.371581,Yes,HS,LOS ANGELES UNIFIED,The Science Academy Stem Magnet,CA,__mihi,Y
33.976206,-118.311558,Yes,HS,LOS ANGELES UNIFIED,HORACE MANN UCLA COMMUNITY,CA,__mihi,Y
34.055337,-118.331496,Yes,HS,LOS ANGELES UNIFIED,Girls Academic Leadership Academy,CA,__mihi,Y
34.207902,-118.458207,Yes,HS,LOS ANGELES UNIFIED,Robert Fulton College Preparatory School,CA,__mihi,Y
34.204041,-118.377567,Yes,HS,LOS ANGELES UNIFIED,SUN VALLEY MAGNET,CA,__mihi,Y
34.044267,-118.371433,Yes,HS,LOS ANGELES UNIFIED,Laces Magnet School,CA,__mihi,Y
34.115987,-118.19881,Yes,HS,LOS ANGELES UNIFIED,BENJAMIN FRANKLIN SENIOR HIGH,CA,__mihi,Y
34.131836,-118.206527,Yes,HS,LOS ANGELES UNIFIED,Eagle Rock High School,CA,__mihi,Y
34.187102,-118.506941,Yes,HS,MAGNOLIA SCIENCE ACADEMY 2 DISTRICT,Magnolia Science Academy 2 Valley,CA,__mihi,Y
34.20072,-118.530521,Yes,HS,MAGNOLIA SCIENCE ACADEMY DISTRICT,Magnolia Science Academy - 1 Reseda,CA,__mihi,Y
34.03651,-118.282879,Yes,HS,ALLIANCE GERTZ-RESSLER RICHARD MERKIN 6-12 COMPLEX DISTRICT,Alliance Gertz Merkin Middle School High School,CA,__mihi,Y
37.78465,-122.216614,Yes,HS,OAKLAND UNIFIED,LIFE ACADEMY,CA,__mihi,Y
32.882984,-117.222249,Yes,HS,PREUSS SCHOOL UCSD DISTRICT,Preuss School,CA,__mihi,Y
34.314435,-118.459941,Yes,HS,PUC TRIUMPH CHRTR ACADEMY & PUC TRIUMPH CHRTR HIGH DISTRICT,Partnerships to Uplift Communitites Triumph Charter High School,CA,__mihi,Y
37.746032,-122.141364,Yes,HS,EAST BAY INNOVATION ACADEMY DISTRICT,East Bay Innovation Academy,CA,__mihi,Y
34.2374,-118.393341,Yes,HS,ALLIANCE MARINE - INNOVATION AND TECHN 6-12 COMPLEX DISTRICT,Alliance Marine Innovation And Technology 6 12 Complex,CA,__mihi,Y
37.761667,-122.193121,Yes,HS,OAKLAND UNIFIED,Coliseum College Preparatory Academy,CA,__mihi,Y
37.291038,-121.87394,Yes,HS,UNIVERSITY PREPARATORY ACADEMY CHARTER DISTRICT,University Preparatory Academy Charter School,CA,__mihi,Y
33.709059,-117.819894,Yes,HS,TUSTIN UNIFIED,LEGACY MAGNET ACADEMY,CA,__mihi,Y
40.58738,-122.404562,Yes,HS,UNIVERSITY PREPARATORY DISTRICT,University Preparatory School,CA,__mihi,Y
37.808105,-122.270641,Yes,HS,OAKLAND SCHOOL FOR THE ARTS DISTRICT,OAKLAND SCHOOL FOR THE ARTS,CA,__mihi,Y
33.753875,-117.867918,Yes,HS,OCSA DISTRICT,Orange County High School Of The Arts,CA,__mihi,Y
34.163119,-118.112548,Yes,HS,PASADENA UNIFIED,Marshall Fundamental Secondary School,CA,__mihi,Y
38.494516,-121.536019,Yes,HS,SACRAMENTO CITY UNIFIED,School Engineering And Science,CA,__mihi,Y
33.633584,-117.876928,Yes,HS,NEWPORT-MESA UNIFIED,Corona Del Mar Middle And High School,CA,__mihi,Y
33.670786,-117.906539,Yes,HS,NEWPORT-MESA UNIFIED,Costa Mesa Middle High School,CA,__mihi,Y
40.568597,-104.989396,Yes,HS,POUDRE SCHOOL DISTRICT R-1,Timnath Middle-High School,CO,__mihi,Y
41.780302,-87.597473,Yes,HS,CITY OF CHICAGO SD 299,Univ of Chicago Chtr-Woodlawn,IL,__mihi,Y
41.738955,-87.626912,Yes,HS,CITY OF CHICAGO SD 299,Perspectives Chtr - Leadership Acad,IL,__mihi,Y
41.856362,-87.628274,Yes,HS,CITY OF CHICAGO SD 299,Perspectives Chtr - Joslin Campus,IL,__mihi,Y
41.827929,-87.624433,Yes,HS,CITY OF CHICAGO SD 299,Perspectives Chtr -  IIT Campus,IL,__mihi,Y
37.690047,-85.845627,Yes,HS,ELIZABETHTOWN INDEPENDENT,Glen Dale Center,KY,__mihi,Y
44.969689,-93.159328,Yes,HS,NEW CENTURY SCHOOL,NCS ONLINE PROGRAM,MN,__mihi,Y
44.969689,-93.159328,Yes,HS,NEW CENTURY SCHOOL,NEW CENTURY SCHOOL SECONDARY,MN,__mihi,Y
