latitude,longitude,Offers CS?,School District Name,School Name,State,Agency ID,State Abbr,Grades 9-12 Students [District] 2023-24,Male Students [District] 2023-24,Female Students [District] 2023-24,American Indian/Alaska Native Students [District] 2023-24,Asian or Asian/Pacific Islander Students [District] 2023-24,Hispanic Students [District] 2023-24,Black or African American Students [District] 2023-24,White Students [District] 2023-24,Nat. Hawaiian or Other Pacific Isl. Students [District] 2023-24,Two or More Races Students [District] 2023-24,Pupil/Teacher Ratio [District] 2023-24,Full-Time Equivalent (FTE) Teachers [District] 2023-24,Total Staff [District] 2023-24,Librarians/media specialists [District] 2023-24,Media Support Staff [District] 2023-24,Total Revenue - Local Sources (TLOCREV) [District Finance] 2020-21,Total Revenue - State Sources (TSTREV) [District Finance] 2020-21,Total Revenue - Federal Sources (TFEDREV) [District Finance] 2020-21,Total Revenue (TOTALREV) per Pupil (V33) [District Finance] 2020-21,Diploma Recipients & Other Completers [District] 2022-23,Estimated Total Population,Estimated Population 5-17,Estimated number of relevant children 5 to 17 years old in poverty who are related to the householder
39.7456,-74.9074,1,WINSLOW TOWNSHIP SCHOOL DISTRICT,Winslow Township High School,NJ,3418060,NJ,1384,2700,2324,23,104,1038,2741,845,7,266,11.39,441,685,4,0,54493000,65052000,5438000,26519,270,"40,190","6,513","1,018"
39.4775,-74.9725,1,VINELAND PUBLIC SCHOOL DISTRICT,Vineland Senior High School,NJ,3416800,NJ,2867,5377,4938,25,180,6465,1412,1905,4,324,13.82,746.73,1626.99,10,0,27758000,183442000,18610000,22386,604,"60,060","11,145","1,782"
39.9922,-74.6857,1,PEMBERTON TOWNSHIP SCHOOL DISTRICT,Pemberton Township High School,NJ,3412810,NJ,1077,2291,2119,9,51,976,884,2060,14,416,11.95,369,852.79,2,0,17824000,102124000,8832000,29077,248,"26,603","4,007",585
40.087636,-74.685169,1,NORTHERN BURLINGTON COUNTY REGIONAL SCHOOL DISTRICT,Northern Burlington Region High School,NJ,3411700,NJ,1412,1122,1010,7,297,334,171,1206,12,105,12.31,173.5,400.41,1,0,28338000,21446000,4739000,25207,358,"26,561","1,715",58
40.4174,-74.7063,1,MONTGOMERY TOWNSHIP SCHOOL DISTRICT,Montgomery High School,NJ,3410590,NJ,1654,2402,2125,26,2484,315,174,1341,13,174,11.27,401.7,818.46,4.58,0,88206000,25180000,2259000,25710,401,"24,679","5,239",152
39.3677,-74.4769,1,ATLANTIC CITY SCHOOL DISTRICT,Atlantic City High School,NJ,3400960,NJ,1763,3334,3067,1,985,2938,2168,172,23,114,10.43,613.59,1075.24,6,0,97078000,100971000,14139000,32380,389,"38,592","6,271","2,054"
44.772925,-73.49076,1,BEEKMANTOWN CENTRAL SCHOOL DISTRICT,Beekmantown High School,NY,3604290,NY,581,1080,977,5,12,52,27,1960,0,1,11.49,179.35,412.51,2.86,3,20938000,24367000,3017000,23839,117,"13,035","1,999",289
42.236726,-78.270162,1,CUBA-RUSHFORD CENTRAL SCHOOL DISTRICT,CUBA-RUSHFORD HIGH SCHOOL,NY,3632010,NY,222,423,326,1,6,13,10,712,0,7,8.72,86,190,1,1,6034000,15086000,1642000,28488,51,"6,265",980,182
42.3402,-77.3235,1,BATH CENTRAL SCHOOL DISTRICT,HAVERLING SENIOR HIGH SCHOOL,NY,3604050,NY,396,739,687,2,1,23,25,1361,0,14,11.32,126.01,293.63,2.63,2,9473000,27149000,2874000,28071,89,"10,347","1,492",298
42.644625,-78.540869,1,HOLLAND CENTRAL SCHOOL DISTRICT,HOLLAND HIGH SCHOOL,NY,3614550,NY,245,411,358,2,1,14,2,735,1,14,9.27,83,181.5,0,0,8354000,11680000,953000,25751,69,"6,737",941,76
42.370593,-75.225626,1,OTEGO-UNADILLA CENTRAL SCHOOL DISTRICT,UNATEGO JUNIOR-SENIOR HS,NY,3629240,NY,254,397,414,3,4,43,14,726,0,21,13.78,58.84,163,0,0.5,6655000,15732000,1227000,30549,49,"6,336",753,108
42.959749,-77.2322,1,MANCHESTER-SHORTSVILLE CENTRAL SCHOOL DISTRICT (RED JACKET),RED JACKET HIGH SCHOOL,NY,3624270,NY,242,408,337,2,4,60,2,631,0,46,8.72,85.4,185.4,0,0,9288000,11606000,1091000,27243,51,"5,963",801,73
42.9592,-74.3668,1,FONDA-FULTONVILLE CENTRAL SCHOOL DISTRICT,FONDA-FULTONVILLE SENIOR HIGH SCHOOL,NY,3611190,NY,371,680,609,1,6,79,6,1164,0,33,11.67,110.64,195.14,1.14,2,10268000,17827000,1906000,23493,109,"8,616","1,480",116
44.6065,-75.1693,1,CANTON CENTRAL SCHOOL DISTRICT,H C WILLIAMS SENIOR HIGH SCHOOL,NY,3606470,NY,327,559,532,0,20,21,3,1016,0,31,11.29,96.73,230.73,0.73,2,10853000,20500000,2074000,27856,81,"12,368","1,325",160
43.0126,-78.1798,1,BATAVIA CITY SCHOOL DISTRICT,BATAVIA HIGH SCHOOL,NY,3603990,NY,685,1188,1053,14,24,262,241,1524,1,175,9.38,239.01,516.56,4.06,2,19867000,30720000,4094000,24810,152,"18,366","2,587",456
42.0765,-75.8231,1,SUSQUEHANNA VALLEY CENTRAL SCHOOL DISTRICT,SUSQUEHANNA VALLEY SENIOR HIGH SCHOOL,NY,3628380,NY,438,789,702,2,20,55,26,1309,3,76,13.18,113.19,196.8,0,0.9,15436000,23549000,1850000,29023,93,"10,016","1,608",175
41.351082,-73.97565,1,HIGHLAND FALLS CENTRAL SCHOOL DISTRICT,James I O'Neill High School,NY,3614430,NY,448,511,511,0,18,326,102,524,1,51,9.95,102.67,175.6,0,1,12410000,11251000,10408000,34035,117,"13,129","2,007",120
42.066169,-75.642998,1,WINDSOR CENTRAL SCHOOL DISTRICT,Windsor Central High School,NY,3602730,NY,484,861,772,1,8,55,18,1486,1,64,12.23,134.14,299.5,0,1,17063000,26086000,2523000,28089,120,"9,910","1,647",188
42.340731,-74.06241,1,CAIRO-DURHAM CENTRAL SCHOOL DISTRICT,Cairo-Durham High School,NY,3606160,NY,335,562,499,3,14,118,10,864,0,52,8.85,120,262.9,2,0,14636000,16381000,2096000,29174,66,"9,566","1,189",206
43.0809,-75.6539,1,ONEIDA CITY SCHOOL DISTRICT,Oneida High School,NY,3600013,NY,546,888,886,49,16,58,26,1511,0,114,12.47,142.32,350.3,0,2,17325000,27369000,3570000,25645,134,"13,984","1,937",283
42.091309,-79.291678,1,SOUTHWESTERN CENTRAL SCHOOL DISTRICT AT JAMESTOWN,SOUTHWESTERN SENIOR HIGH SCHOOL,NY,3627660,NY,411,671,612,4,21,87,5,1092,0,74,10.98,116.88,240.74,2.74,3,12069000,16601000,1574000,22621,96,"9,718","1,405",162
41.2927,-73.8036,1,YORKTOWN CENTRAL SCHOOL DISTRICT,Yorktown High School,NY,3631980,NY,1069,1837,1618,1,230,551,88,2482,3,100,10.81,319.93,625.93,4,0,75513000,24987000,1622000,29860,293,"20,592","3,671",173
42.446943,-79.308916,1,FREDONIA CENTRAL SCHOOL DISTRICT,FREDONIA HIGH SCHOOL,NY,3611520,NY,497,750,755,4,21,287,22,1106,0,65,9.59,157.08,245.33,1.2,1,14636000,14506000,1680000,21315,120,"12,654","1,533",197
42.5324,-79.1633,1,SILVER CREEK CENTRAL SCHOOL DISTRICT,SILVER CREEK HIGH SCHOOL,NY,3626880,NY,316,516,466,105,2,89,7,693,0,86,8.65,113.51,228.5,1,1,7784000,19415000,2748000,28494,77,"5,865",922,138
43.214,-79.014,1,LEWISTON-PORTER CENTRAL SCHOOL DISTRICT,LEWISTON PORTER SENIOR HS,NY,3617190,NY,641,1012,897,10,27,56,12,1722,0,82,11.26,169.7,306.2,4,2,27098000,20858000,1474000,25799,146,"18,174","2,279",181
41.1346,-73.6898,1,BYRAM HILLS CENTRAL SCHOOL DISTRICT,Byram Hills High School,NY,3606060,NY,737,1258,1100,1,170,173,12,1884,2,116,9.98,236.39,511.82,2.17,4,86877000,6740000,746000,41496,156,"11,697","2,392",63
42.53679,-76.652184,1,TRUMANSBURG CENTRAL SCHOOL DISTRICT,Charles O Dickerson High School,NY,3628980,NY,302,539,450,3,7,49,9,840,0,81,9.44,104.95,232.95,1.95,3,12365000,16040000,961000,29723,76,"7,064","1,053",95
41.806825,-74.754436,1,LIBERTY CENTRAL SCHOOL DISTRICT,LIBERTY HIGH SCHOOL,NY,3617220,NY,597,947,887,0,27,986,99,618,0,104,11.57,158.46,353.85,0.25,1,19806000,30799000,1976000,29309,105,"10,801","1,721",336
42.465252,-78.947468,1,GOWANDA CENTRAL SCHOOL DISTRICT,GOWANDA HIGH SCHOOL,NY,3612390,NY,292,536,549,245,0,46,3,670,0,121,8.54,128,271.2,1.5,0,5564000,26293000,4145000,34320,81,"10,782","1,310",255
43.044689,-75.873107,1,CHITTENANGO CENTRAL SCHOOL DISTRICT,Chittenango High School,NY,3607470,NY,619,999,959,1,8,84,13,1765,0,87,12.22,160.45,389.85,3,4,16772000,23914000,1757000,22291,143,"13,252","1,917",169
43.0381,-77.1097,1,NEWARK CENTRAL SCHOOL DISTRICT,NEWARK SENIOR HS,NY,3620640,NY,604,997,930,4,6,334,129,1280,0,174,9.25,208.64,466,3,5,13398000,35978000,5398000,26486,139,"14,463","2,134",291
41.4442,-74.0727,1,CORNWALL CENTRAL SCHOOL DISTRICT,Cornwall Central High School,NY,3608430,NY,1025,1583,1444,3,184,743,201,1753,3,140,13.21,229.25,490.5,3.5,4,49055000,24130000,1613000,24613,255,"17,662","3,267",183
42.009457,-74.266721,1,ONTEORA CENTRAL SCHOOL DISTRICT,Onteora Middle Senior High School,NY,3621840,NY,418,578,545,2,21,145,20,846,0,89,8.61,130.51,273.19,1.19,0,44157000,10609000,2281000,45895,95,"15,145","1,614",168
41.6439,-74.7015,1,MONTICELLO CENTRAL SCHOOL DISTRICT,Monticello High School,NY,3619740,NY,878,1469,1387,4,69,1106,429,1009,2,237,10.06,283.99,676.72,4.22,1,48547000,40820000,4596000,32290,191,"23,454","3,593",730
42.588555,-76.174555,1,CORTLAND CITY SCHOOL DISTRICT,CORTLAND HIGH SCHOOL,NY,3608460,NY,636,1033,937,3,29,76,62,1681,1,118,11.35,173.5,394.6,4,0,16999000,32586000,4279000,25735,134,"22,539","2,512",424
42.259811,-73.772377,1,HUDSON CITY SCHOOL DISTRICT,HUDSON HIGH SCHOOL,NY,3614940,NY,466,826,776,2,151,311,279,640,0,219,11.28,142.06,316.1,1,3,24542000,26248000,3651000,32328,85,"15,221","1,615",416
43.239724,-78.183802,1,ALBION CENTRAL SCHOOL DISTRICT,CHARLES D'AMICO HIGH SCHOOL,NY,3602520,NY,529,891,909,14,12,226,220,1318,6,4,12.03,149.63,263.72,2.22,0,7372000,29651000,2661000,21733,113,"13,628","1,794",279
43.2391,-76.7176,1,RED CREEK CENTRAL SCHOOL DISTRICT,RED CREEK HIGH SCHOOL,NY,3624210,NY,269,420,385,2,2,8,7,768,3,15,8.69,93,209.6,1.6,1,4656000,16875000,1637000,27947,47,"5,233",850,115
41.9997,-73.8842,1,RED HOOK CENTRAL SCHOOL DISTRICT,Red Hook Senior High School,NY,3624240,NY,559,839,759,2,32,229,23,1259,2,51,9.99,160.29,381.04,3.24,2,34623000,18971000,1316000,32472,130,"12,592","1,722",124
44.8414,-74.2791,1,MALONE CENTRAL SCHOOL DISTRICT,FRANKLIN ACADEMY HIGH SCHOOL,NY,3618180,NY,711,1180,1016,11,7,43,16,2081,2,36,10.01,220.04,479.87,3.97,5,13440000,39662000,4307000,25504,155,"17,243","2,317",359
42.6647,-77.0617,1,PENN YAN CENTRAL SCHOOL DISTRICT,PENN YAN ACADEMY,NY,3622740,NY,427,674,617,0,7,45,6,1190,1,42,8.51,151.68,329.67,1.67,0,19272000,17365000,2887000,29452,80,"15,009","2,215",366
43.0588,-74.8709,1,LITTLE FALLS CITY SCHOOL DISTRICT,Little Falls High School,NY,3617460,NY,352,559,503,0,8,48,4,958,2,42,10.75,98.89,183.5,1,2,8695000,14494000,1470000,22960,69,"6,738","1,120",157
44.582837,-73.534357,1,PERU CENTRAL SCHOOL DISTRICT,Peru Junior Senior High School,NY,3622830,NY,550,947,864,8,13,39,14,1672,1,64,10.42,174.17,414.9,1,0,17328000,28683000,2334000,26062,126,"12,099","1,946",238
40.970195,-72.200006,1,EAST HAMPTON UNION FREE SCHOOL DISTRICT,East Hampton High School,NY,3609660,NY,1025,961,884,9,36,1093,46,610,2,49,10.32,178.82,355.27,1.47,0,68532000,3525000,1142000,39739,219,"11,452","1,565",102
41.2532,-74.3883,1,WARWICK VALLEY CENTRAL SCHOOL DISTRICT,Warwick Valley High School,NY,3629970,NY,1359,1893,1902,4,86,693,167,2669,9,167,13.09,290,586.14,0,2,66388000,31544000,1406000,27053,351,"23,816","4,132",212
41.602403,-74.307536,1,PINE BUSH CENTRAL SCHOOL DISTRICT,Pine Bush High School,NY,3623010,NY,1600,2531,2322,12,124,1304,574,2664,7,168,13.89,349.42,750.18,4.08,0.8,58738000,58559000,6843000,25181,405,"32,375","5,798",780
42.9102,-76.5499,1,AUBURN CITY SCHOOL DISTRICT,Auburn High School,NY,3603480,NY,1200,2000,1888,5,23,276,296,2767,3,518,10.92,356,699.19,2.19,2,31460000,49856000,6062000,21612,261,"31,880","4,292",981
43.4504,-76.5245,1,OSWEGO CITY SCHOOL DISTRICT,OSWEGO HIGH SCHOOL,NY,3622050,NY,1113,1845,1713,5,27,298,56,3000,5,167,12.42,287.01,682.5,6,3.5,52169000,36435000,4947000,26161,232,"31,754","3,939",828
43.2112,-75.4158,1,ROME CITY SCHOOL DISTRICT,ROME FREE ACADEMY,NY,3624900,NY,1554,2769,2509,13,86,555,409,3946,4,265,11.73,449.9,925.9,6,0,36149000,78669000,9575000,23126,343,"36,498","5,555","1,129"
43.0819,-76.027,1,EAST SYRACUSE MINOA CENTRAL SCHOOL DISTRICT,East Syracuse Minoa Central High School,NY,3609990,NY,1184,1782,1691,15,149,130,277,2754,7,141,13.23,262.91,604.4,4,2,48338000,36100000,3616000,25822,278,"21,677","3,239",413
40.863985,-72.926411,1,LONGWOOD CENTRAL SCHOOL DISTRICT,Longwood High School,NY,3619230,NY,3015,4598,4351,31,279,2727,1585,3735,16,576,13.64,656.02,1352.9,0,9.8,140203000,109478000,9025000,28755,712,"67,761","8,964",842
39.969626,-82.750884,1,REYNOLDSBURG CITY,Reynoldsburg High School Summit Campus,OH,3904700,OH,2268,3712,3553,1,1242,708,2945,1662,6,701,17.28,420.46,957.84,0,5.24,47811000,43179000,10076000,13734,534,"43,500","8,367","1,468"
39.969626,-82.750884,1,REYNOLDSBURG CITY,Reynoldsburg Hs Encore: Arts Communication & Design Academy,OH,3904700,OH,2268,3712,3553,1,1242,708,2945,1662,6,701,17.28,420.46,957.84,0,5.24,47811000,43179000,10076000,13734,534,"43,500","8,367","1,468"
41.611272,-80.584357,1,PYMATUNING VALLEY LOCAL,Pymatuning Valley Local Schools Online,OH,3904588,OH,325,552,537,0,2,44,4,1002,0,37,15.32,71.09,172.87,0,2,6161000,9792000,2419000,17514,98,"8,654","1,518",395
40.047567,-81.445679,1,EAST GUERNSEY LOCAL,Buckeye Trail High School,OH,3906968,OH,286,534,531,0,1,11,4,1033,0,16,15.27,69.74,198.14,1,1,10233000,7062000,1657000,18454,82,"7,314","1,324",245
39.547592,-81.632173,1,FORT FRYE LOCAL,Fort Frye High School,OH,3905048,OH,249,468,426,2,0,14,2,856,1,19,14.04,63.69,209.21,0,2.5,9444000,5980000,1363000,18148,77,"5,818",972,117
39.809068,-81.448317,1,NOBLE LOCAL,Shenandoah High School,OH,3904890,OH,251,564,496,0,0,7,0,1029,0,24,16.94,62.57,159.07,0,1,19874000,5926000,1360000,29426,66,"6,148","1,186",146
38.861189,-82.853386,1,MINFORD LOCAL,Minford High School,OH,3904962,OH,362,620,593,0,0,1,4,1200,0,8,15.69,77.32,146.52,1,1,4394000,12756000,2353000,15615,82,"7,418","1,370",190
39.627335,-84.555015,1,PREBLE SHAWNEE LOCAL,Preble Shawnee High School High School,OH,3904928,OH,363,700,609,1,1,20,2,1262,0,23,15.52,84.35,189.37,0,0,6865000,9041000,1713000,13267,101,"8,864","1,523",189
41.0464,-82.5183,1,SOUTH CENTRAL LOCAL,South Central High School,OH,3904773,OH,197,367,372,0,1,55,3,670,0,10,13.9,53.15,189.42,1,0,4302000,6541000,1108000,16216,60,"4,846","1,024",164
40.986848,-82.653185,1,PLYMOUTH-SHILOH LOCAL,Plymouth High School,OH,3904946,OH,161,335,317,1,0,34,9,574,0,34,13.58,48,166.51,0,1,4590000,5738000,1061000,16578,55,"5,059","1,033",160
39.042142,-83.747529,1,BRIGHT LOCAL,Whiteoak High School,OH,3904761,OH,166,362,347,0,0,9,2,659,0,39,14.65,48.4,126.72,0.6,0,3576000,6618000,1366000,16282,56,"4,977",886,139
38.803906,-82.982182,1,CLAY LOCAL,Clay High School,OH,3910026,OH,142,283,323,1,3,13,4,568,0,17,7.15,84.74,166.14,0,0,3643000,4345000,963000,14771,39,"3,413",541,99
41.5827,-84.0,1,PIKE-DELTA-YORK LOCAL,Pike-Delta-York High School,OH,3904708,OH,361,557,548,0,0,107,10,959,1,28,16.14,68.48,182.93,0,0,7817000,7914000,1278000,15119,87,"7,961","1,370",142
38.6135,-82.6587,1,ROCK HILL LOCAL,Rock Hill Sr High School,OH,3904794,OH,320,689,629,0,0,3,7,1296,0,12,13.05,101,223,3,2,11786000,13703000,3207000,20977,106,"8,256","1,506",288
41.099969,-81.087586,1,SOUTHEAST LOCAL,Southeast High School,OH,3905058,OH,337,660,572,4,0,39,5,1158,0,26,14.17,86.95,328.03,1,0,15523000,6762000,3049000,20749,78,"18,593","4,634",376
41.10025,-80.914957,1,JACKSON-MILTON LOCAL,Jackson-Milton High School,OH,3904832,OH,182,388,379,0,2,15,5,714,0,31,15.13,50.68,190.68,0,1.5,9177000,3069000,1178000,18414,62,"5,895",841,126
39.281536,-82.871644,1,SOUTHEASTERN LOCAL,Southeastern High School,OH,3904952,OH,251,486,444,0,1,8,5,877,0,39,14.16,65.68,136.8,0,0,4500000,10096000,1373000,16827,93,"6,134","1,032",172
38.836843,-84.098577,1,FELICITY-FRANKLIN LOCAL,Felicity-Franklin Local High School,OH,3904633,OH,173,308,332,0,0,11,5,604,0,20,14.17,45.16,149.23,0,0,2763000,8849000,1257000,18125,60,"5,036",858,117
39.244937,-83.057219,1,HUNTINGTON LOCAL,Huntington High School,OH,3904950,OH,306,519,509,0,1,7,10,976,0,34,13.61,75.54,171.02,1,0,3573000,13832000,1548000,17948,82,"6,022","1,092",223
40.1936,-80.7194,1,BUCKEYE LOCAL,Buckeye Local High School,OH,3904778,OH,359,695,633,0,5,8,19,1250,4,42,13.44,98.81,248.97,0,0,12318000,10407000,2192000,17137,97,"13,294","1,889",354
40.868777,-81.857964,1,GREEN LOCAL,Smithville High School,OH,3904961,OH,129,239,269,0,2,4,0,495,0,7,13.93,36.46,148.51,1,0,3537000,5233000,814000,17618,35,"3,994",666,121
39.7293,-82.2115,1,NEW LEXINGTON SCHOOL DISTRICT,New Lexington High School,OH,3904447,OH,506,948,822,2,2,21,13,1702,0,30,16.86,105,259.5,1,0,8621000,17738000,4228000,18294,122,"10,734","1,873",322
38.7156,-83.0521,1,WASHINGTON-NILE LOCAL,Portsmouth West High School,OH,3904965,OH,336,616,611,3,2,31,5,1138,4,44,14.38,85.35,226.89,3,0,3908000,16021000,2232000,16662,110,"7,356","1,300",255
38.918439,-82.289096,1,GALLIA COUNTY LOCAL,River Valley High School,OH,3906568,OH,591,1112,1049,0,4,23,30,2036,0,68,16.58,130.36,408.48,0,4,18786000,14759000,5330000,18081,130,"15,005","2,741",581
40.339387,-81.959046,1,RIVER VIEW LOCAL,River View High School,OH,3904648,OH,449,821,780,0,1,25,23,1509,1,42,18.62,86,304.19,1,0.82,12260000,10299000,2849000,14436,130,"14,859","2,605",422
40.6534,-83.5966,1,KENTON CITY,Kenton High School,OH,3910025,OH,547,935,908,2,12,106,19,1661,0,43,15.38,119.82,308.92,0,3,10979000,12839000,3545000,14863,109,"11,335","2,007",400
40.448599,-80.746795,1,EDISON LOCAL,Edison High School,OH,3904779,OH,400,709,670,0,1,18,3,1317,0,40,19.94,69.15,239.52,0,1,16555000,9045000,2859000,20430,110,"13,512","2,000",294
39.131469,-82.997879,1,WAVERLY CITY,Waverly High School,OH,3904914,OH,452,851,822,0,9,24,49,1573,0,18,16.24,103,222,1,2,8040000,15741000,3835000,15871,150,"11,102","1,871",373
39.038961,-82.642067,1,JACKSON CITY,Jackson High School,OH,3904415,OH,605,1219,1081,0,11,33,13,2204,0,39,16.55,138.98,299,2.33,0,11821000,16267000,3459000,13272,173,"15,741","2,756",475
40.4138,-81.3646,1,CLAYMONT CITY,Claymont High School,OH,3904377,OH,380,831,764,3,1,41,27,1467,0,56,17.23,92.58,335.83,0,5,7737000,17656000,3084000,16547,125,"11,658","2,113",522
39.2507,-82.4934,1,VINTON COUNTY LOCAL,Vinton County High School,OH,3905039,OH,494,857,828,1,1,13,5,1637,0,28,12.88,130.8,349,0,4,8569000,19275000,4324000,17951,136,"12,422","1,973",483
41.075278,-82.390248,1,NEW LONDON LOCAL,New London High School,OH,3904772,OH,231,466,409,1,5,15,3,818,1,32,16.63,52.6,176.11,0,0,4914000,7427000,1640000,16724,54,"5,927","1,013",190
39.741687,-84.401677,1,NEW LEBANON LOCAL SCHOOL DISTRICT,Dixie High School,OH,3904871,OH,301,557,531,1,1,26,10,1002,0,48,13.82,78.73,311.47,0,1.43,6876000,8188000,2370000,16233,87,"6,742","1,132",196
40.576861,-82.016386,1,WEST HOLMES LOCAL,West Holmes High School,OH,3904769,OH,542,932,844,7,3,61,9,1664,0,32,15.74,112.85,386.86,0,5,13883000,12896000,3337000,15645,142,"18,714","3,441",491
39.9582,-82.4363,1,LAKEWOOD LOCAL,Lakewood High School,OH,3904799,OH,483,884,799,4,17,40,11,1550,0,61,15.29,110.1,331.41,2,3,18639000,7269000,1962000,16232,133,"14,580","2,147",212
38.882519,-82.966802,1,VALLEY LOCAL,Valley High School,OH,3904964,OH,281,529,501,1,0,24,2,964,0,39,15.1,68.22,149.42,2,0,4606000,9823000,884000,14795,74,"6,028",852,117
39.32974,-84.634618,1,ROSS LOCAL,Ross High School,OH,3904614,OH,903,1414,1303,1,7,39,14,2608,0,48,22.01,123.45,415.77,0,0,18415000,13216000,1091000,11494,242,"16,347","3,148",221
40.740142,-82.805304,1,GALION CITY,Galion High School,OH,3904402,OH,403,804,752,5,3,66,14,1392,0,76,16.42,94.74,299.31,0,3,7947000,14763000,3318000,16318,127,"13,149","2,089",387
39.952246,-81.560645,1,ROLLING HILLS LOCAL,Meadowbrook High School,OH,3904730,OH,426,726,743,0,1,30,2,1392,0,44,17.51,83.9,206.36,0,0,10221000,10335000,2885000,15261,126,"11,178","1,787",348
39.034212,-83.938008,1,WESTERN BROWN LOCAL,Western Brown High School,OH,3904606,OH,766,1356,1374,3,6,27,7,2595,1,91,18.12,150.7,424.25,1,3,8931000,26791000,3705000,14458,227,"17,313","3,053",653
39.055365,-82.010494,1,MEIGS LOCAL,Meigs High School,OH,3904852,OH,518,861,723,1,2,28,14,1494,0,45,16,99,264.92,4,0,5307000,18390000,3472000,16416,107,"11,100","1,737",633
41.2903,-82.9857,1,CLYDE-GREEN SPRINGS EXEMPTED VILLAGE,Clyde High School,OH,3910020,OH,598,1038,996,1,5,252,13,1678,2,83,15.67,129.79,372.37,0,4,12663000,13607000,3077000,13915,151,"12,381","2,075",244
39.879077,-82.050487,1,MAYSVILLE LOCAL,Maysville High School,OH,3904885,OH,466,885,907,1,3,14,28,1623,0,123,18.96,94.5,323.25,0,2,8364000,14650000,2889000,13742,132,"10,331","1,746",309
40.907214,-80.844754,1,SALEM CITY,Salem High School,OH,3910006,OH,658,1014,926,0,11,199,12,1629,0,89,17.45,111.2,302.11,0.71,0,12451000,11178000,3529000,14086,157,"16,317","2,362",476
38.804645,-82.26213,1,GALLIPOLIS CITY,Gallia Academy High School,OH,3904403,OH,497,1011,905,0,10,23,43,1738,0,102,17.25,111.05,355.15,1,3,11157000,13564000,4235000,14485,130,"13,880","2,228",491
40.1147,-84.6327,1,GREENVILLE CITY,Greenville Senior High School,OH,3904409,OH,813,1233,1125,3,13,73,23,2157,11,78,16.72,141,329.23,0,2,18155000,15930000,3429000,15650,193,"21,638","3,281",435
41.730881,-80.781214,1,JEFFERSON AREA LOCAL,Jefferson Area Sr High School,OH,3904587,OH,431,862,824,0,9,70,13,1526,1,67,18.31,92.1,280.15,1,0,9071000,9855000,1513000,13077,150,"11,412","1,958",382
41.263643,-84.357176,1,DEFIANCE CITY,Defiance High School,OH,3904386,OH,713,1202,1121,2,8,630,106,1458,0,119,16.35,142.12,392.27,1,2.73,14642000,19017000,3551000,15915,178,"16,724","2,733",438
41.653797,-83.412803,1,OREGON CITY,Clay High School,OH,3904460,OH,1108,1685,1607,6,24,543,112,2559,1,47,15.46,213,411.55,0,2.55,32303000,18656000,3618000,16095,288,"22,626","3,584",412
39.517064,-82.375687,1,LOGAN-HOCKING LOCAL,Logan High School,OH,3904424,OH,1000,1717,1701,5,2,39,21,3248,0,103,15.23,224.44,710.7,1,2,24486000,25160000,10739000,17437,259,"23,285","3,826",724
41.387463,-83.65734,1,BOWLING GREEN CITY SCHOOL DISTRICT,Bowling Green High School,OH,3904363,OH,800,1302,1251,6,52,335,98,1927,3,132,13.64,187.18,561.99,2.76,0,29080000,10689000,1955000,15295,231,"36,176","3,651",372
40.922657,-81.180616,1,MARLINGTON LOCAL,Marlington High School,OH,3904988,OH,707,974,935,1,2,63,28,1695,2,118,17.71,107.78,421.26,0,3.75,15791000,10909000,4606000,15924,136,"14,806","2,266",238
41.800647,-80.928359,1,GENEVA AREA CITY,Geneva High School,OH,3904405,OH,648,1056,947,1,5,86,12,1808,0,91,17.45,114.77,263.65,0,1,15131000,12993000,2828000,14874,188,"15,759","2,376",579
39.3513,-83.3886,1,GREENFIELD EXEMPTED VILLAGE,Mcclain High School,OH,3904540,OH,543,921,984,3,4,31,18,1768,1,80,18.5,103,388.4,1,3,8522000,17215000,2965000,15202,135,"12,387","2,272",457
40.8478,-81.7706,1,ORRVILLE CITY,Orrville High School,OH,3904461,OH,432,779,703,1,22,213,63,1048,0,135,15.01,98.72,342.89,0,0.93,12410000,8085000,2717000,14947,93,"11,004","1,913",193
41.885977,-80.73101,1,BUCKEYE LOCAL,Edgewood High School,OH,3904778,OH,359,695,633,0,5,8,19,1250,4,42,13.44,98.81,248.97,0,0,12318000,10407000,2192000,17137,97,"13,294","1,889",354
39.365763,-83.012957,1,UNION-SCIOTO LOCAL,Unioto High School,OH,3904953,OH,605,1051,1076,8,9,35,40,1872,0,163,21.06,100.99,252.86,1,2,11692000,12226000,3237000,12987,146,"15,779","1,957",326
41.226181,-82.610641,1,NORWALK CITY,Norwalk High School,OH,3904456,OH,732,1318,1176,2,11,325,31,1984,4,137,16.15,154.43,422.2,0,3.52,14378000,17265000,3394000,13476,203,"18,738","3,205",578
40.6286,-80.5676,1,EAST LIVERPOOL CITY,East Liverpool High School,OH,3904391,OH,569,993,956,9,8,63,88,1590,0,191,13.24,147.25,624.35,0,0,6471000,22631000,5099000,16675,91,"14,833","2,330",699
39.3726,-82.1279,1,ATHENS CITY,Athens High School,OH,3904352,OH,693,1154,1150,2,80,71,73,1941,1,136,15.31,150.5,504.12,1,4.88,31434000,10356000,3518000,19605,158,"34,585","2,665",444
41.201047,-81.618039,1,REVERE LOCAL,Revere High School,OH,3905005,OH,921,1483,1425,2,226,90,68,2409,2,111,19.32,150.5,451.63,2,2,38594000,5893000,2206000,16820,230,"21,790","3,719",169
